"1","https://google.com","["""","" Im\u00e1genes"","" Maps"","" Play"","" YouTube"","" Noticias"","" Gmail"","" Drive"","" M\u00e1s \u00bb"","" Historial web"","" Preferencias"","" Iniciar sesi\u00f3n"","" B\u00fasqueda avanzada"","" Programas de publicidad"","" Soluciones Empresariales"","" Todo acerca de Google"","" Google.com.mx"","" Privacidad"","" Condiciones""]","2021-05-09T05:28:37.000000Z","2021-05-09T05:28:37.000000Z"
"2","https://google.com","["""","" Im\u00e1genes"","" Maps"","" Play"","" YouTube"","" Noticias"","" Gmail"","" Drive"","" M\u00e1s \u00bb"","" Historial web"","" Preferencias"","" Iniciar sesi\u00f3n"","" B\u00fasqueda avanzada"","" Programas de publicidad"","" Soluciones Empresariales"","" Todo acerca de Google"","" Google.com.mx"","" Privacidad"","" Condiciones""]","2021-05-09T05:29:12.000000Z","2021-05-09T05:29:12.000000Z"
"3","https://google.com","["""","" Im\u00e1genes"","" Maps"","" Play"","" YouTube"","" Noticias"","" Gmail"","" Drive"","" M\u00e1s \u00bb"","" Historial web"","" Preferencias"","" Iniciar sesi\u00f3n"","" B\u00fasqueda avanzada"","" Programas de publicidad"","" Soluciones Empresariales"","" Todo acerca de Google"","" Google.com.mx"","" Privacidad"","" Condiciones""]","2021-05-09T05:30:30.000000Z","2021-05-09T05:30:30.000000Z"
